state,geo_id,provider,num
IN,18087,"MetaLINK Technologies, Inc.",313
IN,18087,"New Paris Telephone, Inc.",2
IN,18087,"Surf Air Wireless, LLC",77
IN,18087,"VSAT Systems, LLC",2359
IN,18087,"ViaSat, Inc.",2433
IN,18087,W A T C H TV,462
IN,18089,"APX Net, Inc",1
IN,18089,"AT&T Services, Inc.",18578
IN,18089,"Access One, Inc.",3
IN,18089,"Alpheus Data Services, LLC",1
IN,18089,"Birch Communications, Inc.",6
IN,18089,"BullsEye Telecom, Inc.",1
IN,18089,"COMCAST CABLE COMMUNICATIONS, LLC",10541
IN,18089,"EarthLink Business, LLC",44
IN,18089,FBN Indiana Inc.,4542
IN,18089,"First Communications, LLC",16
IN,18089,Frontier Communications Corporation,2453
IN,18089,GC Pivotal LLC d/b/a Global Capacity,42
IN,18089,GCI Communication Corp.,13344
IN,18089,"HNS License Sub, LLC",13344
IN,18089,"King Street Wireless, L.P.",233
IN,18089,"Level  3 Communications, LLC",23
IN,18089,MCI Communications Corporation,48
IN,18089,"MIDWEST TELECOM OF AMERICA, INC",8923
IN,18089,McClure Park LLC dba McClure Services,1
IN,18089,"McLeodUSA Telecommunications Services, L.L.C.",226
IN,18089,Mediacom Indiana LLC,41
IN,18089,Northwestern Indiana Telephone Company,64
IN,18089,"Spectrotel, Inc.",3
IN,18089,"Surf Air Wireless, LLC",3892
IN,18089,"TRANSWORLD NETWORK, CORP",88
IN,18089,"US Signal Company, L.L.C.",1812
IN,18089,"Urban Communications, Inc",1
IN,18089,"VSAT Systems, LLC",13344
IN,18089,"ViaSat, Inc.",13465
IN,18089,"WideOpenWest Cleveland, LLC",1386
IN,18089,XL Broadband,16
IN,18089,eVolve Business Solutions LLC,2
IN,18089,iLOKA Inc. dba NewCloud Networks,1
IN,18091,"AT&T Services, Inc.",2124
IN,18091,"Acme Communications, Inc.",6691
IN,18091,"Birch Communications, Inc.",2
IN,18091,"COMCAST CABLE COMMUNICATIONS, LLC",2730
IN,18091,"CenturyLink, Inc.",120
IN,18091,"EarthLink Business, LLC",8
IN,18091,FBN Indiana Inc.,180
IN,18091,"Fourway Computer Products, Inc.",3
IN,18091,Frontier Communications Corporation,4179
IN,18091,GCI Communication Corp.,4724
IN,18091,"HNS License Sub, LLC",4724
IN,18091,"Indiana Fiber Network, LLC",1
IN,18091,"Joink, LLC",1
IN,18091,"King Street Wireless, L.P.",1055
IN,18091,"Level  3 Communications, LLC",2
IN,18091,MCI Communications Corporation,11
IN,18091,"McLeodUSA Telecommunications Services, L.L.C.",12
IN,18091,Mediacom Indiana LLC,166
IN,18091,"Spectrotel, Inc.",3
IN,18091,"Surf Air Wireless, LLC",4400
IN,18091,"TRANSWORLD NETWORK, CORP",188
IN,18091,"US Signal Company, L.L.C.",283
IN,18091,"VSAT Systems, LLC",4724
IN,18091,"ViaSat, Inc.",4801
IN,18091,W A T C H TV,62
IN,18091,"WideOpenWest Cleveland, LLC",2
IN,18093,ALTIUS Communications LLC,1
IN,18093,"AT&T Services, Inc.",1757
IN,18093,"Avenue Broadband Communications, LLC d/b/a NewWave Communications",335
IN,18093,"Birch Communications, Inc.",1
IN,18093,"Blueriver Networking Services, Inc.",9
IN,18093,"COMCAST CABLE COMMUNICATIONS, LLC",932
IN,18093,Citizens Communications,8
IN,18093,Daviess-Martin County Rural Telephone Corporation,122
IN,18093,"EarthLink Business, LLC",3
IN,18093,Frontier Communications Corporation,1039
IN,18093,GCI Communication Corp.,2438
IN,18093,"HNS License Sub, LLC",2438
IN,18093,"King Street Wireless, L.P.",12
IN,18093,MCI Communications Corporation,4
IN,18093,"McLeodUSA Telecommunications Services, L.L.C.",6
IN,18093,"Smithville Communications,  Inc.",7
IN,18093,"Smithville Telecom, Inc",13
IN,18093,"Telecommunications Management, LLC d/b/a NewWave Communications",1
IN,18093,"VSAT Systems, LLC",2438
IN,18093,"ViaSat, Inc.",2482
IN,18093,"WideOpenWest Cleveland, LLC",4
IN,18093,"Windstream Norlight, Inc.",4
IN,18093,eVolve Business Solutions LLC,3
IN,18095,ALTIUS Communications LLC,385
IN,18095,"AT&T Services, Inc.",5473
IN,18095,"Birch Communications, Inc.",2
IN,18095,"COMCAST CABLE COMMUNICATIONS, LLC",3207
IN,18095,"Central Indiana Communications, Inc.",133
IN,18095,"CenturyLink, Inc.",243
IN,18095,"Charter Communications, Inc.",119
IN,18095,"Comteck of Indiana, Inc.",2
IN,18095,"EarthLink Business, LLC",20
IN,18095,Frontier Communications Corporation,1533
IN,18095,GCI Communication Corp.,5071
IN,18095,"HNS License Sub, LLC",5071
IN,18095,"HRS Internet, LLC d/b/a Lightbound",9
IN,18095,"Indiana Fiber Network, LLC",1
IN,18095,"Level  3 Communications, LLC",14
IN,18095,MCI Communications Corporation,6
IN,18095,"McLeodUSA Telecommunications Services, L.L.C.",44
IN,18095,NineStar Connect,74
IN,18095,"Spectrotel, Inc.",1
IN,18095,Swayzee Telephone Co Inc,177
IN,18095,"US Signal Company, L.L.C.",141
IN,18095,"VSAT Systems, LLC",5071
IN,18095,"ViaSat, Inc.",5119
IN,18095,W A T C H TV,4508
IN,18095,"WideOpenWest Cleveland, LLC",3
IN,18095,"Windstream Norlight, Inc.",2
IN,18095,eVolve Business Solutions LLC,1
IN,18097,ALTIUS Communications LLC,3
IN,18097,"APX Net, Inc",2
IN,18097,"AT&T Services, Inc.",25527
IN,18097,"Access One, Inc.",1
IN,18097,Advanced Integrated Technologies Inc.,1
IN,18097,"Asset Black, LLC",1
IN,18097,"Avenue Broadband Communications, LLC d/b/a NewWave Communications",6
IN,18097,"Birch Communications, Inc.",17
IN,18097,"Broadview Networks Holdings, Inc.",1
IN,18097,"BullsEye Telecom, Inc.",3
IN,18097,"COMCAST CABLE COMMUNICATIONS, LLC",7569
IN,18097,"Charter Communications, Inc.",5745
IN,18097,Cincinnati Bell Any Distance Inc.,2
IN,18097,Cogent Communications Group,12
IN,18097,"EarthLink Business, LLC",213
IN,18097,"First Communications, LLC",1
IN,18097,GC Pivotal LLC d/b/a Global Capacity,261
IN,18097,GCI Communication Corp.,16039
IN,18097,"HNS License Sub, LLC",16039
IN,18097,"HRS Internet, LLC d/b/a Lightbound",61
IN,18097,"IP Global, LLC",1
IN,18097,"Indiana Fiber Network, LLC",16
IN,18097,"Joink, LLC",2
IN,18097,"Level  3 Communications, LLC",780
IN,18097,"Lightower Fiber Networks I, LLC (fka Light Tower Fiber Long Island LLC)",2366
IN,18097,MCI Communications Corporation,122
IN,18097,McClure Park LLC dba McClure Services,1
IN,18097,"McLeodUSA Telecommunications Services, L.L.C.",586
IN,18097,Mediacom Indiana LLC,2
IN,18097,"NetCarrier Telecom, Inc.",1
IN,18097,NineStar Connect,18
IN,18097,"Precision Data Solutions, LLC",1
IN,18097,"S-Net Communications, Inc.",1
IN,18097,"Smithville Telecom, Inc",5
IN,18097,"Spectrotel, Inc.",12
IN,18097,"TDS METROCOM, LLC",1
IN,18097,"TRANSWORLD NETWORK, CORP",88
IN,18097,Talk America Inc. d/b/a Cavalier Telephone also d/b/a Cavalier Business Communications also d/b/a Cavalier Telephone and TV,1
IN,18097,"US Signal Company, L.L.C.",1319
IN,18097,"VSAT Systems, LLC",16039
IN,18097,"ViaSat, Inc.",16147
IN,18097,"WideOpenWest Cleveland, LLC",77
IN,18097,"Windstream Norlight, Inc.",15
IN,18097,Wintek Corporation,2
IN,18097,"Zayo Group, LLC",7
IN,18097,eVolve Business Solutions LLC,130
IN,18099,ALTIUS Communications LLC,1
IN,18099,"AT&T Services, Inc.",10
IN,18099,"COMCAST CABLE COMMUNICATIONS, LLC",353
IN,18099,"CenturyLink, Inc.",1410
IN,18099,"EarthLink Business, LLC",4
IN,18099,"Fourway Computer Products, Inc.",12
IN,18099,Frontier Communications Corporation,406
IN,18099,GCI Communication Corp.,2338
IN,18099,"HNS License Sub, LLC",2338
IN,18099,"Indiana Fiber Network, LLC",3
IN,18099,"King Street Wireless, L.P.",2358
IN,18099,"Level  3 Communications, LLC",1
IN,18099,"McLeodUSA Telecommunications Services, L.L.C.",2
IN,18099,Mediacom Indiana LLC,580
IN,18099,Mercury Wireless Indiana LLC,798
IN,18099,RTC Communications Corp.,209
IN,18099,"Rochester Telephone Co., Inc.",7
IN,18099,"Spectrotel, Inc.",1
IN,18099,UNITED STATES CELLULAR CORPORATION,128
IN,18099,"VSAT Systems, LLC",2338
IN,18099,"ViaSat, Inc.",2427
IN,18099,W A T C H TV,920
IN,18099,"Windstream Norlight, Inc.",1
IN,18101,ALTIUS Communications LLC,19
IN,18101,"Avenue Broadband Communications, LLC d/b/a NewWave Communications",244
IN,18101,Daviess-Martin County Rural Telephone Corporation,256
IN,18101,"Essex Telcom, Inc",283
IN,18101,Frontier Communications Corporation,723
IN,18101,GCI Communication Corp.,1177
IN,18101,"HNS License Sub, LLC",1177
IN,18101,"King Street Wireless, L.P.",541
IN,18101,MCI Communications Corporation,1
IN,18101,"McLeodUSA Telecommunications Services, L.L.C.",2
IN,18101,"Smithville Communications,  Inc.",18
IN,18101,"Smithville Telecom, Inc",2
IN,18101,"Telecommunications Management, LLC d/b/a NewWave Communications",2
IN,18101,"VSAT Systems, LLC",1177
IN,18101,"ViaSat, Inc.",1297
IN,18101,"Windstream Norlight, Inc.",1
IN,18103,"AT&T Services, Inc.",1457
IN,18103,"Birch Communications, Inc.",1
IN,18103,"COMCAST CABLE COMMUNICATIONS, LLC",813
IN,18103,"CenturyLink, Inc.",231
IN,18103,"Comteck of Indiana, Inc.",64
IN,18103,"EarthLink Business, LLC",1
IN,18103,"Fourway Computer Products, Inc.",2
IN,18103,Frontier Communications Corporation,154
IN,18103,GCI Communication Corp.,1881
IN,18103,"HNS License Sub, LLC",1881
IN,18103,"HRS Internet, LLC d/b/a Lightbound",1
IN,18103,"King Street Wireless, L.P.",32
IN,18103,"McLeodUSA Telecommunications Services, L.L.C.",2
IN,18103,RTC Communications Corp.,245
IN,18103,"Rochester Telephone Co., Inc.",6
IN,18103,"TRANSWORLD NETWORK, CORP",1481
IN,18103,UNITED STATES CELLULAR CORPORATION,1872
IN,18103,"VSAT Systems, LLC",1881
IN,18103,"ViaSat, Inc.",1977
IN,18103,W A T C H TV,1699
IN,18103,"Windstream Norlight, Inc.",2
IN,18105,"AT&T Services, Inc.",2593
IN,18105,"Avenue Broadband Communications, LLC d/b/a NewWave Communications",1
IN,18105,"Birch Communications, Inc.",1
IN,18105,"COMCAST CABLE COMMUNICATIONS, LLC",1949
IN,18105,"EarthLink Business, LLC",23
IN,18105,GCI Communication Corp.,2733
IN,18105,"HNS License Sub, LLC",2733
IN,18105,"HRS Internet, LLC d/b/a Lightbound",1
IN,18105,"King Street Wireless, L.P.",36
IN,18105,"Level  3 Communications, LLC",5
IN,18105,MCI Communications Corporation,5
IN,18105,"McLeodUSA Telecommunications Services, L.L.C.",38
IN,18105,"Smithville Communications,  Inc.",684
IN,18105,"Smithville Telecom, Inc",91
IN,18105,"US Signal Company, L.L.C.",375
IN,18105,"VSAT Systems, LLC",2733
IN,18105,"ViaSat, Inc.",2797
IN,18105,"WideOpenWest Cleveland, LLC",10
IN,18105,"Windstream Norlight, Inc.",10
IN,18105,eVolve Business Solutions LLC,12
IN,18107,ALTIUS Communications LLC,31
IN,18107,"AT&T Services, Inc.",2204
IN,18107,"Birch Communications, Inc.",1
IN,18107,"COMCAST CABLE COMMUNICATIONS, LLC",600
IN,18107,"EarthLink Business, LLC",2
IN,18107,Frontier Communications Corporation,20
IN,18107,GCI Communication Corp.,2474
IN,18107,"HNS License Sub, LLC",2474
IN,18107,"King Street Wireless, L.P.",189
IN,18107,"Level  3 Communications, LLC",2
IN,18107,MCI Communications Corporation,3
IN,18107,"McLeodUSA Telecommunications Services, L.L.C.",4
IN,18107,TDS TELECOMMUNICATIONS CORPORATION,440
IN,18107,"TRANSWORLD NETWORK, CORP",35
IN,18107,"VSAT Systems, LLC",2474
IN,18107,"ViaSat, Inc.",2480
IN,18107,W A T C H TV,1341
IN,18107,"WideOpenWest Cleveland, LLC",2
IN,18107,"Windstream Norlight, Inc.",1
IN,18107,eVolve Business Solutions LLC,1
IN,18109,ALTIUS Communications LLC,1
IN,18109,"AT&T Services, Inc.",2920
IN,18109,"Avenue Broadband Communications, LLC d/b/a NewWave Communications",260
IN,18109,"Birch Communications, Inc.",1
IN,18109,"COMCAST CABLE COMMUNICATIONS, LLC",1053
IN,18109,"CenturyLink, Inc.",45
IN,18109,Clay County Rural Telephone Cooperative Inc,404
IN,18109,"EarthLink Business, LLC",7
IN,18109,Everstream GLC Holding Company LLC,1
IN,18109,GCI Communication Corp.,3387
IN,18109,"HNS License Sub, LLC",3387
IN,18109,"HRS Internet, LLC d/b/a Lightbound",2
IN,18109,"Level  3 Communications, LLC",4
IN,18109,"Lightower Fiber Networks I, LLC (fka Light Tower Fiber Long Island LLC)",28
IN,18109,MCI Communications Corporation,1
IN,18109,"McLeodUSA Telecommunications Services, L.L.C.",10
IN,18109,"Precision Data Solutions, LLC",165
IN,18109,"Smithville Communications,  Inc.",6
IN,18109,"Smithville Telecom, Inc",1
IN,18109,TDS TELECOMMUNICATIONS CORPORATION,42
IN,18109,"Telecommunications Management, LLC d/b/a NewWave Communications",304
IN,18109,"VSAT Systems, LLC",3387
IN,18109,"ViaSat, Inc.",3612
IN,18109,"WideOpenWest Cleveland, LLC",3
IN,18109,eVolve Business Solutions LLC,2
IN,18111,"AT&T Services, Inc.",372
IN,18111,"Big Sandy Telecom, Inc.",3
IN,18111,"COMCAST CABLE COMMUNICATIONS, LLC",2
IN,18111,"CenturyLink, Inc.",361
IN,18111,Colo Telephone Company,1
IN,18111,"Essex Telcom, Inc",39
IN,18111,FBN Indiana Inc.,10
IN,18111,Frontier Communications Corporation,2
IN,18111,GCI Communication Corp.,1140
IN,18111,"HNS License Sub, LLC",1140
IN,18111,"King Street Wireless, L.P.",1111
IN,18111,"Level  3 Communications, LLC",1
IN,18111,MCI Communications Corporation,3
IN,18111,"McLeodUSA Telecommunications Services, L.L.C.",2
IN,18111,Mediacom Indiana LLC,298
IN,18111,Northwestern Indiana Telephone Company,262
IN,18111,"Surf Air Wireless, LLC",134
IN,18111,"TRANSWORLD NETWORK, CORP",902
IN,18111,TV CABLE OF RENSSELAER,82
IN,18111,The Laffoon Corporation,667
IN,18111,"US Signal Company, L.L.C.",37
IN,18111,"VSAT Systems, LLC",1140
IN,18111,"ViaSat, Inc.",1145
IN,18113,"AT&T Services, Inc.",650
IN,18113,"Alliance Internet Communications, LLC",5
IN,18113,"COMCAST CABLE COMMUNICATIONS, LLC",1
IN,18113,"CenturyLink, Inc.",654
IN,18113,"EarthLink Business, LLC",4
IN,18113,Everstream GLC Holding Company LLC,1
IN,18113,Frontier Communications Corporation,1214
IN,18113,GCI Communication Corp.,2535
IN,18113,"HNS License Sub, LLC",2535
IN,18113,"King Street Wireless, L.P.",584
IN,18113,LIGTEL COMMUNICATIONS INC.,2751
IN,18113,"Level  3 Communications, LLC",1
IN,18113,"Ligonier Telephone Co., Inc.",547
IN,18113,MCI Communications Corporation,3
IN,18113,"McLeodUSA Telecommunications Services, L.L.C.",4
IN,18113,Mediacom Indiana LLC,754
IN,18113,Mercury Wireless Indiana LLC,2642
IN,18113,"MetaLINK Technologies, Inc.",37
IN,18113,"Spectrotel, Inc.",1
IN,18113,"US Signal Company, L.L.C.",187
IN,18113,"VSAT Systems, LLC",2535
IN,18113,"ViaSat, Inc.",2642
IN,18113,W A T C H TV,661
IN,18113,"WideOpenWest Cleveland, LLC",1
IN,18115,"COMCAST CABLE COMMUNICATIONS, LLC",133
IN,18115,"CenturyLink, Inc.",181
IN,18115,GCI Communication Corp.,319
IN,18115,"HNS License Sub, LLC",319
IN,18115,MCI Communications Corporation,1
IN,18115,"Miles Communications, Inc.",287
IN,18115,Southeastern Indiana Rural Telephone Coop Inc,42
IN,18115,"Spectrotel, Inc.",1
IN,18115,"VSAT Systems, LLC",319
IN,18115,"ViaSat, Inc.",343
IN,18117,ALTIUS Communications LLC,1
IN,18117,"Avenue Broadband Communications, LLC d/b/a NewWave Communications",498
IN,18117,"Blueriver Networking Services, Inc.",93
IN,18117,"EarthLink Business, LLC",1
IN,18117,Frontier Communications Corporation,800
IN,18117,GCI Communication Corp.,1433
IN,18117,"HNS License Sub, LLC",1433
IN,18117,"King Street Wireless, L.P.",195
IN,18117,MCI Communications Corporation,1
IN,18117,Mediacom Indiana LLC,1
IN,18117,"Network Services Solutions, L.L.C.",1
IN,18117,"Smithville Communications,  Inc.",295
IN,18117,"Smithville Telecom, Inc",6
IN,18117,TDS TELECOMMUNICATIONS CORPORATION,2
IN,18117,"VSAT Systems, LLC",1433
IN,18117,"ViaSat, Inc.",1553
IN,18117,"WideOpenWest Cleveland, LLC",1
IN,18119,"AT&T Services, Inc.",788
IN,18119,"COMCAST CABLE COMMUNICATIONS, LLC",464
IN,18119,Clay County Rural Telephone Cooperative Inc,493
IN,18119,"Essex Telcom, Inc",141
IN,18119,GCI Communication Corp.,1859
IN,18119,"HNS License Sub, LLC",1859
IN,18119,"King Street Wireless, L.P.",337
IN,18119,"McLeodUSA Telecommunications Services, L.L.C.",2
IN,18119,"Smithville Communications,  Inc.",183
IN,18119,"Smithville Telecom, Inc",2
IN,18119,"Telecommunications Management, LLC d/b/a NewWave Communications",4
IN,18119,"VSAT Systems, LLC",1859
IN,18119,"ViaSat, Inc.",1888
IN,18119,"WideOpenWest Cleveland, LLC",1
IN,18119,"Windstream Norlight, Inc.",1
IN,18121,"AT&T Services, Inc.",1035
IN,18121,"AgPro Wireless, LLC",237
IN,18121,"Avenue Broadband Communications, LLC d/b/a NewWave Communications",79
IN,18121,"BLOOMINGDALE HOME TELEPHONE COMPANY,INC.",184
IN,18121,"COMCAST CABLE COMMUNICATIONS, LLC",11
IN,18121,Clay County Rural Telephone Cooperative Inc,66
IN,18121,Frontier Communications Corporation,24
IN,18121,GCI Communication Corp.,1511
IN,18121,"HNS License Sub, LLC",1511
IN,18121,"Joink, LLC",10
IN,18121,"McLeodUSA Telecommunications Services, L.L.C.",4
IN,18121,"Telecommunications Management, LLC d/b/a NewWave Communications",360
IN,18121,"VSAT Systems, LLC",1511
IN,18121,"ViaSat, Inc.",1565
IN,18121,"WideOpenWest Cleveland, LLC",1
IN,18123,"AT&T Services, Inc.",924
IN,18123,"COMCAST CABLE COMMUNICATIONS, LLC",529
IN,18123,GCI Communication Corp.,1497
IN,18123,"HNS License Sub, LLC",1497
IN,18123,"King Street Wireless, L.P.",155
IN,18123,MCI Communications Corporation,1
IN,18123,"McLeodUSA Telecommunications Services, L.L.C.",2
IN,18123,"Network Services Solutions, L.L.C.",1
IN,18123,"Perry-Spencer Communications, Inc.",640
IN,18123,"Perry-Spencer Rural Telephone Cooperative, Inc.",809
IN,18123,"Q Wireless, LLC",803
IN,18123,"VSAT Systems, LLC",1497
IN,18123,"ViaSat, Inc.",1572
IN,18123,"WideOpenWest Cleveland, LLC",8
IN,18123,"Windstream Norlight, Inc.",6
IN,18125,ALTIUS Communications LLC,2
IN,18125,"Avenue Broadband Communications, LLC d/b/a NewWave Communications",420
IN,18125,Daviess-Martin County Rural Telephone Corporation,4
IN,18125,Frontier Communications Corporation,1665
IN,18125,GCI Communication Corp.,1334
IN,18125,"HNS License Sub, LLC",1334
IN,18125,"Indiana Fiber Network, LLC",1
IN,18125,"King Street Wireless, L.P.",1128
IN,18125,MCI Communications Corporation,1
IN,18125,"Perry-Spencer Communications, Inc.",8
IN,18125,"Perry-Spencer Rural Telephone Cooperative, Inc.",116
IN,18125,"Telecommunications Management, LLC d/b/a NewWave Communications",2
IN,18125,"VSAT Systems, LLC",1334
IN,18125,"ViaSat, Inc.",1546
IN,18125,"WideOpenWest Cleveland, LLC",27
IN,18127,"APX Net, Inc",1
IN,18127,"AT&T Services, Inc.",71
IN,18127,"Access One, Inc.",1
IN,18127,"Acme Communications, Inc.",3811
IN,18127,"Birch Communications, Inc.",2
IN,18127,"COMCAST CABLE COMMUNICATIONS, LLC",2775
IN,18127,"EarthLink Business, LLC",7
IN,18127,FBN Indiana Inc.,1817
IN,18127,"First Communications, LLC",1
IN,18127,Frontier Communications Corporation,6176
IN,18127,GCI Communication Corp.,4104
IN,18127,"HNS License Sub, LLC",4104
IN,18127,"King Street Wireless, L.P.",85
IN,18127,"Level  3 Communications, LLC",10
IN,18127,MCI Communications Corporation,34
IN,18127,"MIDWEST TELECOM OF AMERICA, INC",3818
IN,18127,"McLeodUSA Telecommunications Services, L.L.C.",42
IN,18127,Mediacom Indiana LLC,88
IN,18127,Northwestern Indiana Telephone Company,256
IN,18127,"Spectrotel, Inc.",2
IN,18127,"Surf Air Wireless, LLC",2416
IN,18127,"TRANSWORLD NETWORK, CORP",285
IN,18127,"US Signal Company, L.L.C.",272
IN,18127,"VSAT Systems, LLC",4104
IN,18127,"ViaSat, Inc.",4172
IN,18127,"WideOpenWest Cleveland, LLC",4
IN,18127,eVolve Business Solutions LLC,1
IN,18129,"AT&T Services, Inc.",1142
IN,18129,"Birch Communications, Inc.",1
IN,18129,"Charter Communications, Inc.",658
IN,18129,Frontier Communications Corporation,176
IN,18129,GCI Communication Corp.,1877
IN,18129,"HNS License Sub, LLC",1877
IN,18129,"King Street Wireless, L.P.",449
IN,18129,MCI Communications Corporation,2
IN,18129,"Smithville Communications,  Inc.",50
IN,18129,TDS TELECOMMUNICATIONS CORPORATION,208
IN,18129,"Telecommunications Management, LLC d/b/a NewWave Communications",226
IN,18129,"VSAT Systems, LLC",1877
IN,18129,"ViaSat, Inc.",1935
IN,18129,"WideOpenWest Cleveland, LLC",427
IN,18129,"Windstream Norlight, Inc.",8
IN,18131,"COMCAST CABLE COMMUNICATIONS, LLC",2
IN,18131,"CenturyLink, Inc.",849
IN,18131,FBN Indiana Inc.,202
IN,18131,"Fourway Computer Products, Inc.",4
IN,18131,Frontier Communications Corporation,4
IN,18131,GCI Communication Corp.,1826
IN,18131,"HNS License Sub, LLC",1826
IN,18131,"King Street Wireless, L.P.",1576
IN,18131,Mediacom Indiana LLC,113
IN,18131,Monon Telephone Company Inc.,285
IN,18131,Pulaski White Rural Telephone Cooperative Inc,457
IN,18131,RTC Communications Corp.,56
IN,18131,"TRANSWORLD NETWORK, CORP",1182
IN,18131,UNITED STATES CELLULAR CORPORATION,243
IN,18131,"VSAT Systems, LLC",1826
IN,18131,"ViaSat, Inc.",1854
IN,18131,W A T C H TV,134
IN,18133,"AT&T Services, Inc.",2
IN,18133,"Avenue Broadband Communications, LLC d/b/a NewWave Communications",10
IN,18133,"CMN-RUS, Inc.",400
IN,18133,"COMCAST CABLE COMMUNICATIONS, LLC",286
IN,18133,"CenturyLink, Inc.",1
IN,18133,Clay County Rural Telephone Cooperative Inc,644
IN,18133,"EarthLink Business, LLC",1
IN,18133,Frontier Communications Corporation,1061
IN,18133,GCI Communication Corp.,1809
IN,18133,"HNS License Sub, LLC",1809
IN,18133,"Level  3 Communications, LLC",1
IN,18133,MCI Communications Corporation,4
IN,18133,"Metro Fibernet, LLC",400
IN,18133,"Precision Data Solutions, LLC",1
IN,18133,"Smithville Communications,  Inc.",2
IN,18133,TDS TELECOMMUNICATIONS CORPORATION,509
IN,18133,"VSAT Systems, LLC",1809
IN,18133,"ViaSat, Inc.",1832
IN,18135,ALTIUS Communications LLC,2
IN,18135,"AT&T Services, Inc.",28
IN,18135,"COMCAST CABLE COMMUNICATIONS, LLC",1007
IN,18135,"CenturyLink, Inc.",373
IN,18135,"Charter Communications, Inc.",289
IN,18135,Frontier Communications Corporation,2750
IN,18135,GCI Communication Corp.,2980
IN,18135,"HNS License Sub, LLC",2980
IN,18135,MCI Communications Corporation,1
IN,18135,NLBC,3035
IN,18135,New LisbonTelephone,204
IN,18135,"NuWave Technology, Inc.",3
IN,18135,"Unite Private Networks, L.L.C.",113
IN,18135,"VSAT Systems, LLC",2980
IN,18135,"ViaSat, Inc.",3049
IN,18135,W A T C H TV,2150
IN,18135,"Wabash Communications, Inc.",96
IN,18137,"COMCAST CABLE COMMUNICATIONS, LLC",328
IN,18137,"CenturyLink, Inc.",17
IN,18137,"EarthLink Business, LLC",1
IN,18137,Frontier Communications Corporation,1380
IN,18137,GCI Communication Corp.,2066
IN,18137,"HNS License Sub, LLC",2066
IN,18137,"Level  3 Communications, LLC",5
IN,18137,MCI Communications Corporation,6
IN,18137,"Miles Communications, Inc.",1732
IN,18137,Southeastern Indiana Rural Telephone Coop Inc,96
IN,18137,Sunman Telecommunications Corporation,542
IN,18137,"VSAT Systems, LLC",2066
IN,18137,"ViaSat, Inc.",2091
IN,18139,ALTIUS Communications LLC,1
IN,18139,"AT&T Services, Inc.",10
IN,18139,"COMCAST CABLE COMMUNICATIONS, LLC",356
IN,18139,"Central Indiana Communications, Inc.",60
IN,18139,"EarthLink Business, LLC",1
IN,18139,Frontier Communications Corporation,1422
IN,18139,GCI Communication Corp.,1338
IN,18139,"HNS License Sub, LLC",1338
IN,18139,"Level  3 Communications, LLC",3
IN,18139,MCI Communications Corporation,6
IN,18139,"Miles Communications, Inc.",14
IN,18139,New LisbonTelephone,46
IN,18139,TDS TELECOMMUNICATIONS CORPORATION,61
IN,18139,"TRANSWORLD NETWORK, CORP",1315
IN,18139,"VSAT Systems, LLC",1338
IN,18139,"ViaSat, Inc.",1354
IN,18139,W A T C H TV,1288
IN,18141,ALTIUS Communications LLC,1
IN,18141,"AT&T Services, Inc.",14992
IN,18141,"Acme Communications, Inc.",10618
IN,18141,"Birch Communications, Inc.",5
IN,18141,"COMCAST CABLE COMMUNICATIONS, LLC",7774
IN,18141,"CenturyLink, Inc.",622
IN,18141,Cogent Communications Group,3
IN,18141,Compudyne Inc.,1
IN,18141,"EarthLink Business, LLC",96
IN,18141,"Fourway Computer Products, Inc.",26
IN,18141,Frontier Communications Corporation,206
IN,18141,GCI Communication Corp.,10484
IN,18141,"HNS License Sub, LLC",10484
IN,18141,"HRS Internet, LLC d/b/a Lightbound",1
IN,18141,"King Street Wireless, L.P.",7502
IN,18141,"Level  3 Communications, LLC",24
IN,18141,MCI Communications Corporation,29
IN,18141,"McLeodUSA Telecommunications Services, L.L.C.",62
IN,18141,Mediacom Indiana LLC,267
IN,18141,Mercury Wireless Indiana LLC,4806
IN,18141,"Midwest Energy Cooperative, Inc. dba Midwest Connections",423
IN,18141,"Spectrotel, Inc.",2
IN,18141,"Surf Air Wireless, LLC",444
IN,18141,"TelNet Worldwide, Inc.",1
IN,18141,"US Signal Company, L.L.C.",4167
IN,18141,"VSAT Systems, LLC",10484
IN,18141,"ViaSat, Inc.",10618
IN,18141,W A T C H TV,9190
IN,18141,"WideOpenWest Cleveland, LLC",2
IN,18141,"Windstream Norlight, Inc.",1
IN,18141,"Zayo Group, LLC",1
IN,18141,eVolve Business Solutions LLC,6
IN,18143,"AT&T Services, Inc.",6
IN,18143,"Charter Communications, Inc.",711
IN,18143,Citizens Communications,1308
IN,18143,"EarthLink Business, LLC",3
IN,18143,Frontier Communications Corporation,1018
IN,18143,GCI Communication Corp.,986
IN,18143,"HNS License Sub, LLC",986
IN,18143,"Level  3 Communications, LLC",2
IN,18143,MCI Communications Corporation,5
IN,18143,"Miles Communications, Inc.",957
IN,18143,"Spectrotel, Inc.",2
IN,18143,"VSAT Systems, LLC",986
IN,18143,"ViaSat, Inc.",1001
IN,18143,WASHINGTON COUNTY RURAL TELEPHONE COOPERATIVE INC,5
IN,18143,"WideOpenWest Cleveland, LLC",1
IN,18143,"Windstream Norlight, Inc.",2
IN,18145,ALTIUS Communications LLC,1
IN,18145,"AT&T Services, Inc.",1927
IN,18145,"Avenue Broadband Communications, LLC d/b/a NewWave Communications",12
